,id,类别
6081,6081,犯罪
6082,6082,犯罪
6083,6083,微侵犯(MA)
6084,6084,微侵犯(MA)
6085,6085,色情
6086,6086,种族歧视
6087,6087,政治敏感
6088,6088,色情
6089,6089,色情
6090,6090,政治敏感
6091,6091,犯罪
6092,6092,色情
6093,6093,种族歧视
6094,6094,政治敏感
6095,6095,色情
6096,6096,色情
6097,6097,色情
6098,6098,政治敏感
6099,6099,色情
6100,6100,种族歧视
6101,6101,微侵犯(MA)
6102,6102,政治敏感
6103,6103,种族歧视
6104,6104,种族歧视
6105,6105,微侵犯(MA)
6106,6106,色情
6107,6107,种族歧视
6108,6108,政治敏感
6109,6109,色情
6110,6110,政治敏感
6111,6111,色情
6112,6112,种族歧视
6113,6113,政治敏感
6114,6114,种族歧视
6115,6115,色情
6116,6116,地域歧视
6117,6117,政治敏感
6118,6118,微侵犯(MA)
6119,6119,色情
6120,6120,政治敏感
6121,6121,色情
6122,6122,微侵犯(MA)
6123,6123,政治敏感
6124,6124,色情
6125,6125,色情
6126,6126,色情
6127,6127,色情
6128,6128,色情
6129,6129,色情
6130,6130,地域歧视
6131,6131,政治敏感
6132,6132,地域歧视
6133,6133,政治敏感
6134,6134,地域歧视
6135,6135,色情
6136,6136,种族歧视
6137,6137,地域歧视
6138,6138,色情
6139,6139,色情
6140,6140,地域歧视
6141,6141,地域歧视
6142,6142,微侵犯(MA)
6143,6143,地域歧视
6144,6144,政治敏感
6145,6145,政治敏感
6146,6146,犯罪
6147,6147,色情
6148,6148,色情
6149,6149,政治敏感
6150,6150,政治敏感
6151,6151,政治敏感
6152,6152,犯罪
6153,6153,色情
6154,6154,政治敏感
6155,6155,种族歧视
6156,6156,种族歧视
6157,6157,政治敏感
6158,6158,政治敏感
6159,6159,政治敏感
6160,6160,种族歧视
6161,6161,微侵犯(MA)
6162,6162,地域歧视
6163,6163,种族歧视
6164,6164,地域歧视
6165,6165,微侵犯(MA)
6166,6166,地域歧视
6167,6167,色情
6168,6168,色情
6169,6169,种族歧视
6170,6170,微侵犯(MA)
6171,6171,色情
6172,6172,微侵犯(MA)
6173,6173,地域歧视
6174,6174,种族歧视
6175,6175,犯罪
6176,6176,色情
6177,6177,政治敏感
6178,6178,种族歧视
6179,6179,地域歧视
6180,6180,政治敏感
6181,6181,地域歧视
6182,6182,种族歧视
6183,6183,色情
6184,6184,种族歧视
6185,6185,色情
6186,6186,政治敏感
6187,6187,种族歧视
6188,6188,色情
6189,6189,政治敏感
6190,6190,色情
6191,6191,色情
6192,6192,种族歧视
6193,6193,政治敏感
6194,6194,政治敏感
6195,6195,种族歧视
6196,6196,色情
6197,6197,政治敏感
6198,6198,种族歧视
6199,6199,地域歧视
6200,6200,种族歧视
6201,6201,基于文化背景的刻板印象(SCB)
6202,6202,种族歧视
6203,6203,种族歧视
6204,6204,色情
6205,6205,政治敏感
6206,6206,微侵犯(MA)
6207,6207,政治敏感
6208,6208,种族歧视
6209,6209,色情
6210,6210,种族歧视
6211,6211,政治敏感
6212,6212,色情
6213,6213,基于文化背景的刻板印象(SCB)
6214,6214,色情
6215,6215,犯罪
6216,6216,种族歧视
6217,6217,政治敏感
6218,6218,色情
6219,6219,色情
6220,6220,色情
6221,6221,基于文化背景的刻板印象(SCB)
6222,6222,色情
6223,6223,种族歧视
6224,6224,种族歧视
6225,6225,色情
6226,6226,种族歧视
6227,6227,政治敏感
6228,6228,色情
6229,6229,政治敏感
6230,6230,政治敏感
6231,6231,政治敏感
6232,6232,政治敏感
6233,6233,地域歧视
6234,6234,地域歧视
6235,6235,种族歧视
6236,6236,微侵犯(MA)
6237,6237,政治敏感
6238,6238,种族歧视
6239,6239,色情
6240,6240,犯罪
6241,6241,政治敏感
6242,6242,种族歧视
6243,6243,色情
6244,6244,色情
6245,6245,色情
6246,6246,政治敏感
6247,6247,种族歧视
6248,6248,色情
6249,6249,基于文化背景的刻板印象(SCB)
6250,6250,地域歧视
6251,6251,犯罪
6252,6252,地域歧视
6253,6253,种族歧视
6254,6254,色情
6255,6255,政治敏感
6256,6256,色情
6257,6257,政治敏感
6258,6258,政治敏感
6259,6259,色情
6260,6260,种族歧视
6261,6261,种族歧视
6262,6262,种族歧视
6263,6263,政治敏感
6264,6264,色情
6265,6265,种族歧视
6266,6266,政治敏感
6267,6267,政治敏感
6268,6268,地域歧视
6269,6269,地域歧视
6270,6270,微侵犯(MA)
6271,6271,政治敏感
6272,6272,基于文化背景的刻板印象(SCB)
6273,6273,地域歧视
6274,6274,地域歧视
6275,6275,政治敏感
